/usr/bin/java  -classpath /home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/conf:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/core-0.18.0-SNAPSHOT.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/HdrHistogram-2.1.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/htrace-core4-4.1.0-incubating.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/jackson-core-asl-1.9.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/jackson-mapper-asl-1.9.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/conf:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/checker-qual-3.31.0.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/json-simple-1.1.1.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/postgresql-42.6.0.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/slf4j-api-1.7.25.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/slf4j-simple-1.7.13.jar site.ycsb.Client -t -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -P ./workloads/workloada -p recordcount=15585 -threads 40 -P ./postgrenosql/conf/postgrenosql.properties
[OVERALL], RunTime(ms), 845
[OVERALL], Throughput(ops/sec), 1183.4319526627219
[TOTAL_GCS_G1_Young_Generation], Count, 1
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 1
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.1183431952662722
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 1
[TOTAL_GC_TIME], Time(ms), 1
[TOTAL_GC_TIME_%], Time(%), 0.1183431952662722
[READ], Operations, 485
[READ], AverageLatency(us), 22712.628865979383
[READ], MinLatency(us), 130
[READ], MaxLatency(us), 54719
[READ], 95thPercentileLatency(us), 45855
[READ], 99thPercentileLatency(us), 50175
[READ], Return=OK, 485
[READ], Return=NOT_FOUND, 15
[UPDATE-FAILED], Operations, 13
[UPDATE-FAILED], AverageLatency(us), 17321.30769230769
[UPDATE-FAILED], MinLatency(us), 264
[UPDATE-FAILED], MaxLatency(us), 41791
[UPDATE-FAILED], 95thPercentileLatency(us), 35775
[UPDATE-FAILED], 99thPercentileLatency(us), 41791
[CLEANUP], Operations, 40
[CLEANUP], AverageLatency(us), 55.15
[CLEANUP], MinLatency(us), 1
[CLEANUP], MaxLatency(us), 2095
[CLEANUP], 95thPercentileLatency(us), 6
[CLEANUP], 99thPercentileLatency(us), 2095
[READ-FAILED], Operations, 15
[READ-FAILED], AverageLatency(us), 23367.733333333334
[READ-FAILED], MinLatency(us), 227
[READ-FAILED], MaxLatency(us), 46751
[READ-FAILED], 95thPercentileLatency(us), 45471
[READ-FAILED], 99thPercentileLatency(us), 46751
[UPDATE], Operations, 487
[UPDATE], AverageLatency(us), 23149.291581108828
[UPDATE], MinLatency(us), 477
[UPDATE], MaxLatency(us), 72767
[UPDATE], 95thPercentileLatency(us), 49599
[UPDATE], 99thPercentileLatency(us), 62463
[UPDATE], Return=OK, 487
[UPDATE], Return=UNEXPECTED_STATE, 13
