//bin/java  -classpath /home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/conf:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/core-0.18.0-SNAPSHOT.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/HdrHistogram-2.1.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/htrace-core4-4.1.0-incubating.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/jackson-core-asl-1.9.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/core/target/dependency/jackson-mapper-asl-1.9.4.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/conf:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/checker-qual-3.31.0.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/json-simple-1.1.1.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/postgresql-42.6.0.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/slf4j-api-1.7.25.jar:/home/rustam/IdeaProjects/YCSB-JSON-Not-Modified/postgrenosql/target/dependency/slf4j-simple-1.7.13.jar site.ycsb.Client -t -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -P ./workloads/workloade -threads 4 -p recordcount=15585 -P ./postgrenosql/conf/postgrenosql.properties
[OVERALL], RunTime(ms), 607
[OVERALL], Throughput(ops/sec), 1647.4464579901153
[TOTAL_GCS_G1_Young_Generation], Count, 2
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 9
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.4827018121911038
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 9
[TOTAL_GC_TIME_%], Time(%), 1.4827018121911038
[READ], Operations, 61
[READ], AverageLatency(us), 1361.7868852459017
[READ], MinLatency(us), 141
[READ], MaxLatency(us), 5319
[READ], 95thPercentileLatency(us), 3309
[READ], 99thPercentileLatency(us), 3979
[READ], Return=OK, 61
[CLEANUP], Operations, 4
[CLEANUP], AverageLatency(us), 259.75
[CLEANUP], MinLatency(us), 1
[CLEANUP], MaxLatency(us), 1033
[CLEANUP], 95thPercentileLatency(us), 1033
[CLEANUP], 99thPercentileLatency(us), 1033
[SCAN], Operations, 939
[SCAN], AverageLatency(us), 1517.5846645367412
[SCAN], MinLatency(us), 91
[SCAN], MaxLatency(us), 18287
[SCAN], 95thPercentileLatency(us), 3523
[SCAN], 99thPercentileLatency(us), 6931
[SCAN], Return=OK, 939
